GAME_ID,TEAM_ID,Q1_PTS,HALF1_PTS
0021700270,1610612766,28,57
0021700271,1610612754,29,50
0021700271,1610612761,25,60
0021700272,1610612750,24,48
0021700272,1610612748,28,58
0021700273,1610612760,29,59
0021700273,1610612765,25,49
0021700274,1610612743,27,61
0021700274,1610612763,18,45
0021700275,1610612756,21,42
0021700275,1610612740,33,72
0021700276,1610612744,29,74
0021700276,1610612741,32,53
0021700277,1610612766,15,29
0021700277,1610612759,14,40
0021700278,1610612755,31,70
0021700278,1610612753,28,55
0021700279,1610612764,30,52
0021700279,1610612757,27,41
0021700280,1610612737,25,39
0021700280,1610612761,28,67
0021700281,1610612754,32,54
0021700281,1610612738,27,45
0021700282,1610612745,29,58
0021700282,1610612752,39,61
0021700283,1610612742,25,52
0021700283,1610612760,24,37
0021700284,1610612744,17,53
0021700284,1610612740,31,53
0021700285,1610612762,31,64
0021700285,1610612749,30,57
0021700286,1610612758,31,61
0021700286,1610612746,25,47
0021700287,1610612741,13,42
0021700287,1610612748,7,45
0021700288,1610612750,33,63
0021700288,1610612756,27,58
0021700289,1610612763,22,47
0021700289,1610612751,19,47
0021700290,1610612754,33,57
0021700290,1610612753,25,50
0021700291,1610612755,22,45
0021700291,1610612739,29,53
0021700292,1610612738,23,57
0021700292,1610612765,31,60
0021700293,1610612752,23,37
0021700293,1610612757,30,53
0021700294,1610612745,43,66
0021700294,1610612751,26,55
0021700295,1610612759,21,46
0021700295,1610612742,23,53
0021700296,1610612744,27,55
0021700296,1610612758,27,53
0021700297,1610612746,34,60
0021700297,1610612747,32,62
0021700298,1610612739,35,75
0021700298,1610612748,24,49
0021700299,1610612741,29,43
0021700299,1610612756,28,46
0021700300,1610612750,30,51
0021700300,1610612764,23,43
0021700301,1610612762,26,48
0021700301,1610612743,24,49
0021700302,1610612758,26,37
0021700302,1610612749,32,61
0021700303,1610612765,36,69
0021700303,1610612756,19,41
0021700304,1610612753,31,59
0021700304,1610612760,25,57
0021700305,1610612755,28,58
0021700305,1610612764,18,40
0021700306,1610612752,33,65
0021700306,1610612748,22,44
0021700307,1610612761,32,71
0021700307,1610612766,25,52
0021700308,1610612745,22,54
0021700308,1610612754,27,49
0021700309,1610612740,29,49
0021700309,1610612750,28,62
0021700310,1610612742,27,47
0021700310,1610612751,21,48
0021700311,1610612759,28,58
0021700311,1610612763,21,49
0021700312,1610612747,20,54
0021700312,1610612744,30,50
0021700313,1610612737,35,67
0021700313,1610612739,42,63
0021700314,1610612738,28,54
0021700314,1610612755,22,44
0021700315,1610612743,30,62
0021700315,1610612741,39,68
0021700316,1610612757,21,45
0021700316,1610612749,33,60
0021700317,1610612746,27,61
0021700317,1610612762,26,61
0021700318,1610612753,34,63
0021700318,1610612744,41,78
0021700319,1610612761,27,65
0021700319,1610612754,32,58
0021700320,1610612764,26,46
0021700320,1610612765,26,52
0021700321,1610612748,22,50
0021700321,1610612766,30,49
0021700322,1610612741,31,60
0021700322,1610612758,29,61
0021700323,1610612763,18,38
0021700323,1610612759,24,47
0021700324,1610612760,42,64
0021700324,1610612750,33,54
0021700325,1610612762,27,43
0021700325,1610612740,29,55
0021700326,1610612738,31,60
0021700326,1610612756,22,54
0021700327,1610612742,24,59
0021700327,1610612746,17,38
0021700328,1610612751,22,45
0021700328,1610612737,25,54
0021700329,1610612739,28,66
0021700329,1610612763,32,52
0021700330,1610612755,32,63
0021700330,1610612765,25,47
0021700331,1610612749,33,63
0021700331,1610612758,25,52
0021700332,1610612743,34,55
0021700332,1610612747,29,59
0021700333,1610612757,33,57
0021700333,1610612740,26,60
0021700334,1610612752,25,51
0021700334,1610612753,36,54
0021700335,1610612748,36,60
0021700335,1610612744,33,62
0021700336,1610612750,31,60
0021700336,1610612746,27,55
0021700337,1610612760,25,54
0021700337,1610612759,18,43
0021700338,1610612747,27,46
0021700338,1610612745,27,61
0021700339,1610612766,26,54
0021700339,1610612753,23,45
0021700340,1610612754,31,66
0021700340,1610612752,19,40
0021700341,1610612755,28,47
0021700341,1610612756,28,60
0021700342,1610612737,32,54
0021700342,1610612751,33,53
0021700343,1610612738,34,62
0021700343,1610612749,26,49
0021700344,1610612741,22,45
0021700344,1610612739,29,61
0021700345,1610612763,29,56
0021700345,1610612750,26,53
0021700346,1610612740,33,69
0021700346,1610612744,26,49
0021700347,1610612742,39,64
0021700347,1610612743,23,47
0021700348,1610612759,28,50
0021700348,1610612765,29,53
0021700349,1610612762,29,64
0021700349,1610612764,15,30
0021700350,1610612761,36,55
0021700350,1610612756,23,46
0021700351,1610612760,19,39
0021700351,1610612762,28,47
0021700352,1610612757,22,37
0021700352,1610612764,24,51
0021700353,1610612739,19,48
0021700353,1610612758,22,57
0021700354,1610612754,20,39
0021700354,1610612741,30,55
0021700355,1610612753,31,44
0021700355,1610612737,23,52
0021700356,1610612738,24,47
0021700356,1610612742,26,57
0021700357,1610612752,23,49
0021700357,1610612763,32,49
0021700358,1610612766,18,38
0021700358,1610612744,26,53
0021700359,1610612749,30,60
0021700359,1610612765,27,51
0021700360,1610612740,33,67
0021700360,1610612743,33,66
0021700361,1610612759,27,57
0021700361,1610612748,35,58
0021700362,1610612746,22,49
0021700362,1610612750,29,62
0021700363,1610612755,25,49
0021700363,1610612747,32,57
0021700364,1610612756,28,52
0021700364,1610612764,26,57
0021700365,1610612751,20,49
0021700365,1610612760,33,58
0021700366,1610612762,20,46
0021700366,1610612745,25,51
0021700367,1610612766,25,52
0021700367,1610612741,31,52
0021700368,1610612765,24,50
0021700368,1610612744,30,46
0021700369,1610612754,32,57
0021700369,1610612739,33,63
0021700370,1610612753,25,48
0021700370,1610612743,14,49
0021700371,1610612763,34,62
0021700371,1610612761,25,57
0021700372,1610612749,22,49
0021700372,1610612742,25,54
0021700373,1610612740,25,53
0021700373,1610612758,24,47
0021700374,1610612759,26,56
0021700374,1610612738,31,55
0021700375,1610612746,30,62
0021700375,1610612764,27,49
0021700376,1610612751,26,53
0021700376,1610612748,24,50
0021700377,1610612766,29,56
0021700377,1610612747,28,52
0021700378,1610612737,32,57
0021700378,1610612753,22,54
0021700379,1610612739,23,52
0021700379,1610612755,24,46
0021700380,1610612741,27,49
0021700380,1610612752,18,44
0021700381,1610612749,29,51
0021700381,1610612762,19,42
0021700382,1610612763,34,57
0021700382,1610612760,19,46
0021700383,1610612756,17,39
0021700383,1610612759,28,52
0021700384,1610612757,37,62
0021700384,1610612745,31,62
0021700385,1610612758,17,46
0021700385,1610612761,22,54
0021700386,1610612765,21,37
0021700386,1610612738,29,44
0021700387,1610612754,22,59
0021700387,1610612743,35,66
0021700388,1610612750,23,47
0021700388,1610612742,24,48
0021700389,1610612740,32,66
0021700389,1610612755,26,55
0021700390,1610612752,24,51
0021700390,1610612737,21,52
0021700391,1610612741,28,56
0021700391,1610612738,29,42
0021700392,1610612745,35,78
0021700392,1610612740,41,76
0021700393,1610612763,23,42
0021700393,1610612748,21,45
0021700394,1610612760,26,52
0021700394,1610612766,34,52
0021700395,1610612744,27,60
0021700395,1610612757,28,47
0021700396,1610612746,19,51
0021700396,1610612761,30,53
0021700397,1610612739,31,62
0021700397,1610612737,31,48
0021700398,1610612765,18,40
0021700398,1610612743,26,49
0021700399,1610612752,25,50
0021700399,1610612747,29,51
0021700400,1610612751,30,51
0021700400,1610612764,22,51
0021700401,1610612750,27,51
0021700401,1610612755,20,48
0021700402,1610612742,30,46
0021700402,1610612759,23,44
0021700403,1610612758,21,49
0021700403,1610612756,23,51
0021700404,1610612754,27,46
0021700404,1610612760,22,51
0021700405,1610612753,24,40
0021700405,1610612746,13,45
0021700406,1610612764,22,41
0021700406,1610612763,12,29
0021700407,1610612738,30,68
0021700407,1610612743,31,59
0021700408,1610612748,33,60
0021700408,1610612757,21,50
0021700409,1610612741,30,49
0021700409,1610612762,24,48
0021700410,1610612740,32,62
0021700410,1610612749,37,63
0021700411,1610612756,31,52
0021700411,1610612761,37,58
0021700412,1610612745,38,63
0021700412,1610612766,23,49
0021700413,1610612737,31,46
0021700413,1610612765,30,59
0021700414,1610612751,26,50
0021700414,1610612752,32,63
0021700415,1610612739,24,63
0021700415,1610612747,26,60
0021700416,1610612750,32,64
0021700416,1610612758,22,55
0021700417,1610612744,24,48
0021700417,1610612742,28,48
0021700418,1610612766,19,47
0021700418,1610612748,24,53
0021700419,1610612754,19,54
0021700419,1610612765,27,52
0021700420,1610612753,20,43
0021700420,1610612757,24,50
0021700421,1610612755,23,47
0021700421,1610612760,28,55
0021700422,1610612764,25,48
0021700422,1610612746,18,43
0021700423,1610612738,26,39
0021700423,1610612762,21,46
0021700424,1610612761,30,58
0021700424,1610612751,20,44
0021700425,1610612763,17,40
0021700425,1610612737,21,47
0021700426,1610612749,30,58
0021700426,1610612741,33,59
0021700427,1610612743,20,46
0021700427,1610612740,33,58
0021700428,1610612745,31,60
0021700428,1610612759,16,43
0021700429,1610612766,20,37
0021700429,1610612757,24,49
0021700430,1610612739,23,51
0021700430,1610612762,24,48
0021700431,1610612752,23,50
0021700431,1610612760,26,44
0021700432,1610612748,24,46
0021700432,1610612746,17,40
0021700433,1610612745,28,55
0021700433,1610612749,25,55
0021700434,1610612750,25,50
0021700434,1610612756,22,42
0021700435,1610612759,18,43
0021700435,1610612742,31,53
0021700436,1610612763,12,40
0021700436,1610612738,31,48
0021700437,1610612761,35,61
0021700437,1610612758,30,63
0021700438,1610612765,36,60
0021700438,1610612753,23,43
0021700439,1610612751,29,48
0021700439,1610612754,28,59
0021700440,1610612764,23,60
0021700440,1610612739,27,60
0021700441,1610612766,29,60
0021700441,1610612752,23,42
0021700442,1610612754,21,47
0021700442,1610612738,38,62
0021700443,1610612737,29,58
0021700443,1610612748,30,57
0021700444,1610612741,30,67
0021700444,1610612755,25,59
0021700445,1610612745,25,51
0021700445,1610612762,26,50
0021700446,1610612750,24,51
0021700446,1610612757,24,54
0021700447,1610612760,32,52
0021700447,1610612743,18,44
0021700448,1610612742,22,50
0021700448,1610612756,25,49
0021700449,1610612759,31,57
0021700449,1610612746,17,49
0021700450,1610612747,24,53
0021700450,1610612744,32,57
0021700451,1610612755,27,57
0021700451,1610612758,30,48
0021700452,1610612764,36,61
0021700452,1610612740,19,55
0021700453,1610612749,30,69
0021700453,1610612739,34,58
0021700454,1610612766,26,47
0021700454,1610612761,22,63
0021700455,1610612737,27,51
0021700455,1610612754,28,53
0021700456,1610612738,24,44
0021700456,1610612748,15,36
0021700457,1610612751,20,48
0021700457,1610612758,36,64
0021700458,1610612741,31,59
0021700458,1610612753,24,48
0021700459,1610612745,22,59
0021700459,1610612747,37,63
0021700460,1610612760,25,53
0021700460,1610612762,9,37
0021700461,1610612742,22,65
0021700461,1610612765,25,53
0021700462,1610612743,24,52
0021700462,1610612750,17,50
0021700463,1610612757,22,46
0021700463,1610612759,25,54
0021700464,1610612744,24,56
0021700464,1610612763,28,51
0021700465,1610612746,23,53
0021700465,1610612756,15,35
0021700466,1610612739,29,58
0021700466,1610612741,27,56
0021700467,1610612755,31,65
0021700467,1610612761,30,52
0021700468,1610612752,25,44
0021700468,1610612738,15,40
0021700469,1610612756,26,60
0021700469,1610612763,25,51
0021700470,1610612762,24,50
0021700470,1610612759,17,38
0021700471,1610612765,25,52
0021700471,1610612752,21,44
0021700472,1610612753,20,50
0021700472,1610612740,32,60
0021700473,1610612751,26,53
0021700473,1610612764,23,43
0021700474,1610612748,32,53
0021700474,1610612742,23,53
0021700475,1610612745,33,65
0021700475,1610612746,23,52
0021700476,1610612749,26,52
0021700476,1610612766,23,59
0021700477,1610612760,28,64
0021700477,1610612737,28,50
0021700478,1610612757,22,41
0021700478,1610612743,28,52
0021700479,1610612744,27,61
0021700479,1610612747,24,44
0021700480,1610612761,27,55
0021700480,1610612755,27,46
0021700481,1610612766,24,53
0021700481,1610612749,23,54
0021700482,1610612754,21,41
0021700482,1610612751,28,57
0021700483,1610612764,37,72
0021700483,1610612753,29,48
0021700484,1610612737,25,48
0021700484,1610612742,25,53
0021700485,1610612738,33,60
0021700485,1610612741,31,58
0021700486,1610612748,28,53
0021700486,1610612740,27,56
0021700487,1610612763,30,63
0021700487,1610612746,33,59
0021700488,1610612762,22,43
0021700488,1610612760,28,47
0021700489,1610612744,20,41
0021700489,1610612743,22,53
0021700490,1610612756,24,43
0021700490,1610612750,33,64
0021700491,1610612747,24,49
0021700491,1610612757,17,44
0021700492,1610612758,33,49
0021700492,1610612759,33,62
0021700493,1610612752,24,48
0021700493,1610612755,21,50
0021700494,1610612744,24,46
0021700494,1610612739,28,44
0021700495,1610612738,24,50
0021700495,1610612764,30,52
0021700496,1610612760,28,58
0021700496,1610612745,31,57
0021700497,1610612747,20,52
0021700497,1610612750,29,53
0021700498,1610612765,40,58
0021700498,1610612754,19,45
0021700499,1610612742,31,57
0021700499,1610612761,23,53
0021700500,1610612748,21,43
0021700500,1610612753,18,49
0021700501,1610612749,31,53
0021700501,1610612741,22,56
0021700502,1610612759,19,50
0021700502,1610612751,16,44
0021700503,1610612743,28,50
0021700503,1610612762,20,34
0021700504,1610612756,29,57
0021700504,1610612763,19,53
0021700505,1610612746,30,71
0021700505,1610612758,30,53
0021700506,1610612766,16,44
0021700506,1610612738,28,60
0021700507,1610612754,29,54
0021700507,1610612742,22,53
0021700508,1610612737,29,55
0021700508,1610612764,29,57
0021700509,1610612741,17,49
0021700509,1610612752,28,52
0021700510,1610612750,35,71
0021700510,1610612743,23,58
0021700511,1610612740,31,69
0021700511,1610612751,23,46
0021700512,1610612760,32,66
0021700512,1610612761,38,63
0021700513,1610612758,28,62
0021700513,1610612739,27,55
0021700514,1610612744,23,48
0021700514,1610612762,24,47
0021700515,1610612747,18,47
0021700515,1610612763,24,54
0021700516,1610612753,33,50
0021700516,1610612765,28,50
0021700517,1610612738,12,38
0021700517,1610612745,32,62
0021700518,1610612749,16,46
0021700518,1610612750,26,56
0021700519,1610612759,32,54
0021700519,1610612752,24,53
0021700520,1610612757,27,52
0021700520,1610612755,30,51
0021700521,1610612764,27,59
0021700521,1610612745,23,48
0021700522,1610612761,30,62
0021700522,1610612737,22,47
0021700523,1610612748,20,39
0021700523,1610612751,24,59
0021700524,1610612741,37,64
0021700524,1610612754,27,52
0021700525,1610612740,21,60
0021700525,1610612742,36,77
0021700526,1610612760,18,44
0021700526,1610612749,38,58
0021700527,1610612758,25,46
0021700527,1610612756,35,55
0021700528,1610612744,29,53
0021700528,1610612766,32,53
0021700529,1610612747,22,48
0021700529,1610612746,35,62
0021700530,1610612765,24,39
0021700530,1610612759,13,36
0021700531,1610612753,32,66
0021700531,1610612748,21,50
0021700532,1610612740,21,45
0021700532,1610612752,28,56
0021700533,1610612737,24,46
0021700533,1610612757,23,52
0021700534,1610612762,22,48
0021700534,1610612739,32,53
0021700535,1610612744,40,78
0021700535,1610612763,38,67
0021700536,1610612743,29,61
0021700536,1610612755,31,58
0021700537,1610612764,30,59
0021700537,1610612741,38,63
0021700538,1610612754,13,38
0021700538,1610612750,23,49
0021700539,1610612738,38,61
0021700539,1610612751,28,59
0021700540,1610612745,44,65
0021700540,1610612747,37,72
0021700541,1610612760,32,63
0021700541,1610612742,35,57
0021700542,1610612746,29,42
0021700542,1610612766,22,52
0021700543,1610612758,22,46
0021700543,1610612763,36,64
0021700544,1610612756,32,49
0021700544,1610612755,38,63
0021700545,1610612751,22,47
0021700545,1610612753,27,48
0021700546,1610612761,35,60
0021700546,1610612749,30,56
0021700547,1610612741,23,53
0021700547,1610612757,31,52
0021700548,1610612750,30,60
0021700548,1610612747,18,48
0021700549,1610612739,28,53
0021700549,1610612757,28,56
0021700550,1610612752,29,49
0021700550,1610612759,25,52
0021700551,1610612756,19,49
0021700551,1610612737,27,48
0021700552,1610612758,25,52
0021700552,1610612766,32,72
0021700553,1610612746,34,67
0021700553,1610612763,31,62
0021700554,1610612753,12,41
0021700554,1610612745,25,55
0021700555,1610612755,27,60
0021700555,1610612759,22,49
0021700556,1610612764,33,64
0021700556,1610612752,32,63
0021700557,1610612751,24,48
0021700557,1610612750,22,43
0021700558,1610612748,24,56
0021700558,1610612765,29,52
0021700559,1610612738,32,55
0021700559,1610612739,21,47
0021700560,1610612741,31,59
0021700560,1610612761,21,56
0021700561,1610612749,34,62
0021700561,1610612754,26,52
0021700562,1610612742,26,61
0021700562,1610612744,35,67
0021700563,1610612743,34,61
0021700563,1610612756,26,67
0021700564,1610612762,28,55
0021700564,1610612740,27,58
0021700565,1610612747,26,44
0021700565,1610612760,26,63
0021700566,1610612745,37,63
0021700566,1610612744,33,62
0021700567,1610612746,33,64
0021700567,1610612760,30,64
0021700568,1610612748,26,51
0021700568,1610612752,25,45
0021700569,1610612755,32,62
0021700569,1610612765,15,32
0021700570,1610612738,19,41
0021700570,1610612750,19,38
0021700571,1610612749,24,59
0021700571,1610612761,33,61
0021700572,1610612742,28,53
0021700572,1610612741,34,57
0021700573,1610612759,26,49
0021700573,1610612756,26,42
0021700574,1610612743,23,46
0021700574,1610612762,26,49
0021700575,1610612763,24,50
0021700575,1610612764,33,58
0021700576,1610612757,30,52
0021700576,1610612737,22,46
0021700577,1610612747,24,48
0021700577,1610612766,28,63
0021700578,1610612746,28,55
0021700578,1610612744,31,64
0021700579,1610612751,22,41
0021700579,1610612738,16,39
0021700580,1610612765,31,57
0021700580,1610612745,37,58
0021700581,1610612754,31,64
0021700581,1610612741,26,37
0021700582,1610612753,30,64
0021700582,1610612739,31,67
0021700583,1610612764,32,53
0021700583,1610612749,24,53
0021700584,1610612750,36,69
0021700584,1610612740,24,48
0021700585,1610612758,29,46
0021700585,1610612743,27,41
0021700586,1610612748,27,49
0021700586,1610612762,22,47
0021700587,1610612742,25,52
0021700587,1610612752,33,56
0021700588,1610612756,28,62
0021700588,1610612760,23,53
0021700589,1610612757,27,48
0021700589,1610612759,27,53
0021700590,1610612747,29,66
0021700590,1610612737,27,48
0021700591,1610612754,37,64
0021700591,1610612749,16,38
0021700592,1610612751,19,44
0021700592,1610612761,26,45
0021700593,1610612741,22,55
0021700593,1610612745,35,60
0021700594,1610612750,32,69
0021700594,1610612739,18,42
0021700595,1610612740,37,59
0021700595,1610612765,34,56
0021700596,1610612758,25,56
0021700596,1610612759,21,46
0021700597,1610612744,37,64
0021700597,1610612743,28,57
0021700598,1610612746,32,58
0021700598,1610612737,25,47
0021700599,1610612761,21,41
0021700599,1610612748,22,51
0021700600,1610612760,26,50
0021700600,1610612757,24,54
0021700601,1610612742,25,43
0021700601,1610612753,19,48
0021700602,1610612747,31,53
0021700602,1610612758,27,52
0021700603,1610612766,28,52
0021700603,1610612742,20,59
0021700604,1610612754,26,47
0021700604,1610612748,38,58
0021700605,1610612764,32,50
0021700605,1610612762,25,46
0021700606,1610612751,26,41
0021700606,1610612765,34,63
0021700607,1610612752,25,52
0021700607,1610612741,26,48
0021700608,1610612745,25,55
0021700608,1610612757,19,45
0021700609,1610612763,29,60
0021700609,1610612740,38,61
0021700610,1610612749,30,53
0021700610,1610612753,29,46
0021700611,1610612750,23,47
0021700611,1610612760,23,47
0021700612,1610612743,21,46
0021700612,1610612737,29,54
0021700613,1610612744,35,62
0021700613,1610612746,32,58
0021700614,1610612755,28,57
0021700614,1610612738,23,48
0021700615,1610612761,30,65
0021700615,1610612739,24,40
0021700616,1610612758,21,60
0021700616,1610612746,29,72
0021700617,1610612747,20,49
0021700617,1610612759,15,38
0021700618,1610612766,25,52
0021700618,1610612762,25,46
0021700619,1610612754,12,44
0021700619,1610612739,34,58
0021700620,1610612764,34,65
0021700620,1610612753,33,63
0021700621,1610612737,25,50
0021700621,1610612751,25,53
0021700622,1610612749,27,49
0021700622,1610612744,36,63
0021700623,1610612750,24,55
0021700623,1610612752,27,57
0021700624,1610612740,31,61
0021700624,1610612757,25,61
0021700625,1610612743,16,43
0021700625,1610612763,26,47
0021700626,1610612756,23,44
0021700626,1610612745,27,57
0021700627,1610612742,20,52
0021700627,1610612747,31,46
0021700628,1610612746,30,64
0021700628,1610612758,17,45
0021700629,1610612766,28,59
0021700629,1610612760,31,55
0021700630,1610612764,33,59
0021700630,1610612751,18,39
0021700631,1610612761,35,54
0021700631,1610612744,43,81
0021700632,1610612741,36,60
0021700632,1610612765,31,61
0021700633,1610612759,32,56
0021700633,1610612743,16,44
0021700634,1610612748,21,41
0021700634,1610612749,23,43
0021700635,1610612752,29,57
0021700635,1610612740,13,48
0021700636,1610612756,16,44
0021700636,1610612754,30,64
0021700637,1610612750,31,57
0021700637,1610612757,33,43
0021700638,1610612765,27,56
0021700638,1610612766,27,50
0021700639,1610612755,32,59
0021700639,1610612761,23,49
0021700640,1610612764,30,51
0021700640,1610612749,28,53
0021700641,1610612737,21,44
0021700641,1610612759,23,48
0021700642,1610612751,24,42
0021700642,1610612752,26,52
0021700643,1610612760,20,46
0021700643,1610612758,24,52
0021700644,1610612741,32,55
0021700644,1610612748,25,48
0021700645,1610612763,34,60
0021700645,1610612747,27,50
0021700646,1610612739,37,64
0021700646,1610612744,35,57
0021700647,1610612762,21,47
0021700647,1610612754,31,58
0021700648,1610612746,30,59
0021700648,1610612745,31,56
0021700649,1610612753,25,47
0021700649,1610612750,25,48
0021700650,1610612738,25,48
0021700650,1610612740,32,58
0021700651,1610612743,30,61
0021700651,1610612742,27,48
0021700652,1610612757,36,66
0021700652,1610612756,31,51
0021700653,1610612766,38,77
0021700653,1610612764,36,61
0021700654,1610612737,25,45
0021700654,1610612740,32,60
0021700655,1610612751,26,46
0021700655,1610612759,31,51
0021700656,1610612761,31,54
0021700656,1610612765,18,51
0021700657,1610612741,40,66
0021700657,1610612744,38,63
0021700658,1610612763,32,61
0021700658,1610612752,31,53
0021700659,1610612749,25,57
0021700659,1610612748,30,52
0021700660,1610612760,33,60
0021700660,1610612747,25,54
0021700661,1610612758,21,42
0021700661,1610612762,23,52
0021700662,1610612746,29,50
0021700662,1610612743,27,59
0021700663,1610612738,19,32
0021700663,1610612755,21,39
0021700664,1610612739,36,67
0021700664,1610612753,20,47
0021700665,1610612745,26,63
0021700665,1610612750,17,50
0021700666,1610612757,29,52
0021700666,1610612754,28,47
0021700667,1610612761,17,44
0021700667,1610612759,18,37
0021700668,1610612751,21,43
0021700668,1610612748,24,53
0021700669,1610612765,29,46
0021700669,1610612764,19,46
0021700670,1610612763,30,40
0021700670,1610612758,17,40
0021700671,1610612743,31,50
0021700671,1610612756,29,60
0021700672,1610612762,25,55
0021700672,1610612752,22,49
0021700673,1610612747,18,47
0021700673,1610612754,25,39
0021700674,1610612739,24,60
0021700674,1610612760,43,76
0021700675,1610612737,21,38
0021700675,1610612741,29,55
0021700676,1610612766,27,48
0021700676,1610612748,31,57
0021700677,1610612740,34,59
0021700677,1610612763,18,44
0021700678,1610612755,37,61
0021700678,1610612749,29,55
0021700679,1610612745,40,65
0021700679,1610612744,28,58
0021700680,1610612750,26,54
0021700680,1610612761,28,62
0021700681,1610612762,39,76
0021700681,1610612746,29,59
0021700682,1610612757,33,62
0021700682,1610612742,20,45
0021700683,1610612738,29,59
0021700683,1610612753,28,58
0021700684,1610612747,30,67
0021700684,1610612752,29,63
0021700685,1610612765,20,48
0021700685,1610612751,30,53
0021700686,1610612759,23,43
0021700686,1610612754,22,46
0021700687,1610612766,35,67
0021700687,1610612758,33,55
0021700688,1610612737,19,42
0021700688,1610612762,20,41
0021700689,1610612745,25,46
0021700689,1610612748,33,50
0021700690,1610612763,19,49
0021700690,1610612755,30,55
0021700691,1610612749,30,53
0021700691,1610612756,26,53
0021700692,1610612740,25,54
0021700692,1610612741,21,48
0021700693,1610612742,22,53
0021700693,1610612764,22,37
0021700694,1610612743,20,45
0021700694,1610612757,19,49
0021700695,1610612746,26,57
0021700695,1610612750,30,61
0021700696,1610612753,27,53
0021700696,1610612758,28,52
0021700697,1610612760,30,47
0021700697,1610612751,26,59
0021700698,1610612759,25,63
0021700698,1610612739,29,55
0021700699,1610612744,21,58
0021700699,1610612752,31,60
0021700700,1610612747,15,45
0021700700,1610612738,21,53
0021700701,1610612766,21,53
0021700701,1610612740,32,56
0021700702,1610612765,24,49
0021700702,1610612762,24,43
0021700703,1610612754,32,63
0021700703,1610612756,18,44
0021700704,1610612755,25,55
0021700704,1610612741,16,41
0021700705,1610612737,16,40
0021700705,1610612761,28,58
0021700706,1610612742,28,45
0021700706,1610612745,38,51
0021700707,1610612763,21,40
0021700707,1610612759,22,51
0021700708,1610612757,25,54
0021700708,1610612750,29,54
0021700709,1610612746,22,55
0021700709,1610612738,25,62
0021700710,1610612748,17,47
0021700710,1610612758,19,47
0021700711,1610612760,25,54
0021700711,1610612764,20,40
0021700712,1610612743,39,73
0021700712,1610612752,28,60
0021700713,1610612744,38,74
0021700713,1610612750,29,62
0021700714,1610612766,30,61
0021700714,1610612737,26,52
0021700715,1610612739,38,73
0021700715,1610612754,31,60
0021700716,1610612761,24,48
0021700716,1610612762,30,45
0021700717,1610612741,25,57
0021700717,1610612747,32,62
0021700718,1610612763,20,50
0021700718,1610612746,24,58
0021700719,1610612749,33,58
0021700719,1610612751,15,35
0021700720,1610612740,29,66
0021700720,1610612745,30,53
0021700721,1610612742,25,44
0021700721,1610612757,17,52
0021700722,1610612759,13,31
0021700722,1610612755,25,50
0021700723,1610612756,23,49
0021700723,1610612752,33,53
0021700724,1610612765,24,57
0021700724,1610612760,36,69
0021700725,1610612754,22,53
0021700725,1610612753,32,70
0021700726,1610612737,18,45
0021700726,1610612764,27,61
0021700727,1610612748,22,54
0021700727,1610612766,26,48
0021700728,1610612744,27,50
0021700728,1610612738,37,54
0021700729,1610612750,30,54
0021700729,1610612751,11,42
0021700730,1610612743,30,50
0021700730,1610612742,26,42
0021700731,1610612741,20,42
0021700731,1610612749,26,61
0021700732,1610612745,28,60
0021700732,1610612756,24,53
0021700733,1610612740,34,62
0021700733,1610612746,26,51
0021700734,1610612739,33,58
0021700734,1610612765,28,61
0021700735,1610612761,28,59
0021700735,1610612747,21,49
0021700736,1610612760,31,57
0021700736,1610612755,29,58
0021700737,1610612759,29,49
0021700737,1610612758,22,50
0021700738,1610612754,23,52
0021700738,1610612766,23,51
0021700739,1610612737,27,55
0021700739,1610612750,32,58
0021700740,1610612763,22,64
0021700740,1610612756,26,47
0021700741,1610612749,28,55
0021700741,1610612755,30,53
0021700742,1610612742,26,46
0021700742,1610612748,22,51
0021700743,1610612743,21,45
0021700743,1610612738,32,56
0021700744,1610612764,30,53
0021700744,1610612760,25,54
0021700745,1610612752,30,61
0021700745,1610612751,22,41
0021700746,1610612761,19,51
0021700746,1610612750,27,57
0021700747,1610612765,33,59
0021700747,1610612739,27,63
0021700748,1610612745,27,54
0021700748,1610612753,30,55
0021700749,1610612740,29,62
0021700749,1610612758,25,61
0021700750,1610612759,30,60
0021700750,1610612743,30,55
0021700751,1610612762,35,69
0021700751,1610612744,30,56
0021700752,1610612746,27,51
0021700752,1610612757,30,56
0021700753,1610612754,21,55
0021700753,1610612763,25,53
0021700754,1610612753,29,58
0021700754,1610612747,25,51
0021700755,1610612737,28,52
0021700755,1610612766,35,64
0021700756,1610612751,30,64
0021700756,1610612755,34,65
0021700757,1610612739,27,48
0021700757,1610612748,21,50
0021700758,1610612738,27,50
0021700758,1610612752,24,45
0021700759,1610612757,43,67
0021700759,1610612741,19,44
0021700760,1610612756,36,57
0021700760,1610612742,17,46
0021700761,1610612765,27,51
0021700761,1610612763,25,51
0021700762,1610612764,27,55
0021700762,1610612761,34,62
0021700763,1610612750,23,60
0021700763,1610612749,17,39
0021700764,1610612759,14,38
0021700764,1610612745,27,54
0021700765,1610612743,40,72
0021700765,1610612760,33,57
0021700766,1610612766,49,71
0021700766,1610612754,37,57
0021700767,1610612738,26,53
0021700767,1610612737,32,55
0021700768,1610612751,26,57
0021700768,1610612747,24,59
